id,title,description,release_year,runtime,first_genre,second_genre,country,first_keyword,second_keyword,third_keyword,my_rating
tm469008,How High 2,"When two jobless friends discover a hidden weed bible and the ultimate bud, they think that they’ve got it made…with 'seed' money to start a new snack delivery app. But, when nearly all of their stash and weed bible are stolen, the two potpreneurs set off on an outrageous, mind-bending adventure through Atlanta to find them. Stoned with supernatural powers, they search 'high' and low, stopping at nothing to recover their ticket to starting a legit business.",2019,89,comedy,no_second-genre,US,seed,High,bud,6.38256459099277
tm816038,Violet Evergarden: Eternity and the Auto Memories Doll,"Violet Evergarden, a former soldier returned from war, comes to teach at a women's academy and changes a young girl's life.",2019,90,family,animation,JP,Evergarden,Violet,Eternity,8.057048835061735
tm812916,The Stronghold,"A police brigade working in the dangerous northern neighborhoods of Marseille, where the level of crime is higher than anywhere else in France.",2020,105,crime,thriller,FR,Marseille,France,Stronghold,7.427072567906719
tm845535,Coded Bias,"Exploring the fallout of MIT Media Lab researcher Joy Buolamwini's startling discovery that facial recognition does not see dark-skinned faces accurately, and her journey to push for the first-ever legislation in the U.S. to govern against bias in the algorithms that impact us all.",2020,86,documentation,no_second-genre,US,Bias,Exploring,MIT,7.054913992923829
tm447159,The Kindness of Strangers,"Clara and her two sons escape from her abusive husband with little more than their car and plan to start over in New York. After the car towed away, the family meets Alice, who gets them into an emergency shelter. While stealing food at a Russian restaurant called ‘Winter Palace’, Clara meets Marc, who has been given the chance to help the old eatery regain its former glory. The ‘Winter Palace’ soon becomes a place of unexpected encounters between people who are all undergoing some sort of crisis and whom fate has now brought together.",2019,114,drama,european,US,York,Kindness,Strangers,6.468599532077229
tm938793,I Am Woman,"The story of Helen Reddy, who, in 1966, landed in New York with her three-year-old daughter, a suitcase, and $230 in her pocket. Within weeks, she was broke. Within months, she was in love. Within five years, she was one of the biggest superstars of her time and an icon of the 1970s feminist movement who wrote a song which galvanized a generation of women to fight for change.",2020,116,drama,music,AU,Reddy,Woman,Helen,6.848369691564701
tm897732,Bigfoot Family,"Bigfoot, Adam's father, wants to use his fame for a good cause. Protecting a large wildlife reserve in Alaska sounds like the perfect opportunity! When Bigfoot mysteriously disappears without a trace, Adam and his animal friends will brave anything to find him again and save the nature reserve.",2020,97,animation,family,BE,Family,Adam,Bigfoot,6.874760614561371
tm924991,Death of Me,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",2020,95,horror,thriller,US,South,Pacific,Death,4.913175486433443
tm893799,Lost Bullet,"A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",2020,92,thriller,action,BE,Bullet,Lost,delinquent,6.525126265644216
tm430171,Screwball,Investigates the MLB's infamous doping scandal involving a nefarious clinician and his most famous client: the New York Yankees' Alex Rodriguez.,2019,105,history,documentation,US,Rodriguez,Investigates,MLB,6.440707480271829
tm848996,Tigertail,A man reflects on the lost love of his youth and his long-ago journey from Taiwan to America as he begins to reconnect with his estranged daughter.,2020,91,drama,no_second-genre,US,Taiwan,America,Tigertail,6.794643132624959
tm846964,A Fall from Grace,"When a law-abiding woman gets indicted for murdering her husband, her lawyer soon realizes that a larger conspiracy may be at work.",2020,120,thriller,drama,US,Fall,Grace,husband,6.399537830004481
tm902330,Ghosts of War,A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,2020,94,war,fantasy,GB,War,World,American,5.895488768158523
tm450478,Under the Eiffel Tower,"Stuart is a having a mid-life crisis. Desperate for something more in life, he tags along on his best friend's family vacation to Paris - then proposes to his friend's 24-year-old daughter, Rosalind, while standing under the Eiffel Tower.",2019,87,romance,comedy,US,Eiffel,Tower,Stuart,5.809133716728933
tm826563,A Cinderella Story: Christmas Wish,"Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.",2019,93,music,romance,US,Story,Christmas,Cinderella,6.090607558261151
tm500565,Friendsgiving,"Molly and Abbey, along with their crew of close friends and acquaintances, host a dysfunctional, comical and chaotic Thanksgiving dinner.",2020,95,comedy,drama,US,Abbey,Molly,Thanksgiving,4.538397370855207
tm887369,Jerry Seinfeld: 23 Hours to Kill,"Jerry Seinfeld takes the stage in New York and tackles talking vs. texting, bad buffets vs. so-called ""great"" restaurants and the magic of Pop Tarts.",2020,60,comedy,no_second-genre,US,Seinfeld,great,Hours,6.472452162618608
tm844642,Michelle Wolf: Joke Show,"Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.",2019,59,comedy,no_second-genre,US,Wolf,massages,childbirth,6.934018927542165
tm981451,Death to 2020,"2020: A year so [insert adjective of choice here], even the creators of Black Mirror couldn't make it up… but that doesn't mean they don't have a little something to add. This comedy event that tells the story of the dreadful year that was — and perhaps still is? The documentary-style special weaves together some of the world's most (fictitious) renowned voices with real-life archival footage.",2020,71,comedy,no_second-genre,GB,Black,Mirror,Death,6.75558368841761
tm822832,Lingua Franca,"Olivia, an undocumented Filipina immigrant paranoid about deportation works as a caregiver to a Russian-Jewish grandmother in Brighton Beach, Brooklyn, NY. When the man she’s secretly paying for a green card marriage backs out, she becomes involved with a slaughterhouse worker who is unaware that she’s a trans woman.",2020,95,drama,no_second-genre,PH,Brooklyn,Olivia,Beach,6.18695334789439
tm680024,Surviving R. Kelly: The Impact,A look at the aftermath and global impact of the docuseries 'Surviving R. Kelly'.,2019,120,documentation,no_second-genre,US,Kelly,Surviving,Impact,6.099999999999999
tm678851,Article 15,"In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination.",2019,130,crime,drama,IN,Article,India,discrimination,8.121184979169126
tm935895,The Life Ahead,"In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.",2020,94,drama,european,IT,Italy,Life,Ahead,6.751280441643202
tm855535,The Hater,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.,2020,135,drama,thriller,PL,Hater,tactics,consequences,6.9
tm893816,Desperados,"A panicked young woman and her two best friends fly to Mexico to delete a ranting email she sent to her new boyfriend. On arrival, they run into her former beau, who soon gets caught up in their frantic scheme.",2020,105,comedy,romance,US,Mexico,Desperados,boyfriend,5.613215194500281
tm860965,Dave Chappelle: The Kennedy Center Mark Twain Prize,"An outstanding lineup of entertainers gathers in the Kennedy Center Concert Hall to salute Dave Chappelle, recipient of the 22nd annual Mark Twain Prize for American Humor.",2020,86,comedy,no_second-genre,US,Chappelle,Kennedy,Twain,7.3288165354209935
tm371882,Ne Zha,"Nezha gets into trouble and implicates his parents, who get punished by the heavens along with him. He bravely steps up and admits his fault, which touches the heavens, and his effort comes to fruition. The family of three finally reunites in the end.",2019,110,fantasy,no_second-genre,CN,Zha,Nezha,parents,8.0
tm890674,Becoming,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others.",2020,89,documentation,no_second-genre,US,Join,Michelle,Obama,7.22854505148257
tm447520,Sebastian Maniscalco: Stay Hungry,"Sebastian Maniscalco brings an acerbically unique approach to peacocks on planes, life hacks, rich in-laws and life's annoyances in this comedy special.",2019,65,comedy,no_second-genre,US,Maniscalco,Stay,Sebastian,6.584861761916089
tm977997,Captain Underpants: Mega Blissmas,Christmas gets weird - really weird - after George and Harold go back in time to change up a few of their beloved holiday's traditions.,2020,46,animation,comedy,US,Underpants,Mega,weird,5.795019615300482
tm812998,Miracle in Cell No. 7,A story of love between a mentally-ill father who was wrongly accused of murder and his lovely six year old daughter. Prison will be their home. Based on the 2013 Korean movie Miracle in Cell No. 7 (2013).,2019,132,drama,no_second-genre,TR,Cell,daughter,Miracle,8.258041757274677
tm857430,The Occupant,"An unemployed executive is forced to sell his apartment. When he discovers that he still has the keys, he becomes obsessed with the family that now lives there and decides to recover the life he has lost, at any price.",2020,103,thriller,european,ES,Occupant,apartment,unemployed,6.3662717308036685
tm452573,Gabriel Iglesias: One Show Fits All,"In a new comedy special for 2019, Gabriel ""Fluffy"" Iglesias discusses his teenage son, encounters with Snoop Dogg and an overzealous fan, and more.",2019,90,comedy,documentation,US,Fluffy,Gabriel,Iglesias,6.895220261168979
tm834664,Nikki Glaser: Bangin',"Nikki Glaser bares all in a blistering stand-up special about sex, sobriety and getting over her own insecurities. And she won't spare you the details.",2019,63,comedy,no_second-genre,US,Nikki,Bangin,Glaser,6.4583112903469395
tm493511,The Sky Is Pink,"Based on the love story of a couple spanning 25 years and told through the lens of their spunky teenage daughter Aisha Chaudhary, who was diagnosed with pulmonary fibrosis.",2019,143,family,drama,IN,Chaudhary,Sky,Pink,7.627456458579765
tm883441,Money Heist: The Phenomenon,A documentary on why 'Money Heist' sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor.,2020,57,documentation,no_second-genre,ES,Heist,Money,Phenomenon,7.4925861845804675
